CPUID:,0x506E3
Processor:,Intel Core i7 6700HQ (Skylake) 
Platform:,Socket 1440 (FCBGA1440)
Revision:,R0
Lithography:,14nm

Session start:,02:40:44 - January 07 - 2020

Time,Core 0 Temp. (°),Core 1 Temp. (°),Core 2 Temp. (°),Core 3 Temp. (°),,Core 0,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 1,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 2,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 3,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),CPU 0 Power,
13:31:25 01/09/20,41,44,41,43,,,22,78,1,2392.39,,27,88,6,2392.39,,22,75,0,2392.39,,23,78,0,2392.39,9.3,
13:32:25 01/09/20,40,44,41,43,,,22,78,3,1993.66,,27,88,5,1993.66,,22,75,1,1993.66,,23,78,2,1993.66,8.4,
13:33:25 01/09/20,44,47,44,44,,,22,78,0,3289.54,,27,88,1,3289.54,,22,75,4,3189.86,,23,78,2,3189.86,7.6,
13:34:25 01/09/20,41,45,41,42,,,22,78,0,2193.03,,27,88,4,2193.03,,22,75,3,2193.03,,23,78,1,2193.03,7.2,
13:35:25 01/09/20,42,46,42,43,,,22,78,1,2392.39,,27,88,2,2392.39,,22,75,0,2392.39,,23,78,1,2392.39,7.3,
13:36:25 01/09/20,45,47,42,46,,,22,78,6,3090.17,,27,88,3,3090.17,,22,75,1,3189.86,,23,78,5,3189.86,9.0,
13:37:25 01/09/20,45,50,46,47,,,22,78,47,2493.90,,27,88,47,2493.90,,22,75,46,2493.90,,23,78,56,2493.90,18.8,
13:38:25 01/09/20,46,55,44,47,,,22,78,7,3092.44,,27,88,6,3092.44,,22,75,2,3092.44,,23,78,4,3092.44,10.6,
13:39:25 01/09/20,42,46,42,43,,,22,78,1,1795.61,,27,88,3,1795.61,,22,75,0,1795.61,,23,78,1,1795.61,8.2,
13:40:25 01/09/20,42,45,42,43,,,22,78,3,2394.14,,27,88,1,2394.14,,22,75,1,2394.14,,23,78,1,2394.14,7.8,
13:41:25 01/09/20,41,44,42,43,,,22,78,3,897.80,,27,88,1,897.80,,22,75,1,897.80,,23,78,0,897.80,7.1,
13:42:25 01/09/20,42,46,42,43,,,22,78,0,1995.12,,27,88,2,1995.12,,22,75,2,1995.12,,23,78,3,1995.12,8.0,
13:43:25 01/09/20,42,45,42,43,,,22,78,1,1596.10,,27,88,2,1596.10,,22,75,1,1596.10,,23,78,1,1596.10,6.8,
13:44:25 01/09/20,44,47,44,44,,,22,78,6,3192.19,,27,88,1,3491.46,,22,75,2,3291.95,,23,78,3,3291.95,9.6,
15:40:10 01/09/20,46,49,48,47,,,22,78,12,2493.28,,27,88,6,2493.28,,22,75,13,2493.28,,23,78,6,2493.28,9.2,
15:41:10 01/09/20,30,33,29,30,,,22,78,14,3293.56,,27,88,4,3293.56,,22,75,2,3493.18,,23,78,2,3293.56,8.7,
15:42:10 01/09/20,31,35,31,31,,,22,78,18,3493.18,,27,88,2,3293.56,,22,75,2,3493.18,,23,78,2,3493.18,7.3,
15:43:10 01/09/20,36,39,35,36,,,22,78,16,3293.56,,27,88,6,3293.56,,22,75,5,3293.56,,23,78,2,3293.56,9.2,
15:44:10 01/09/20,38,40,37,37,,,22,78,17,3293.56,,27,88,8,3293.56,,22,75,5,3493.18,,23,78,5,3493.18,9.5,
15:45:10 01/09/20,40,40,37,37,,,22,78,15,3293.56,,27,88,1,3193.76,,22,75,1,3193.76,,23,78,1,3293.56,6.8,
15:46:10 01/09/20,37,40,35,37,,,22,78,27,3493.18,,27,88,5,3493.18,,22,75,4,3293.56,,23,78,5,3293.56,7.6,
15:47:10 01/09/20,38,42,38,38,,,22,78,16,3293.56,,27,88,19,3193.76,,22,75,7,3193.76,,23,78,7,3193.76,11.6,
15:48:10 01/09/20,38,50,36,38,,,22,78,20,3293.56,,27,88,5,3193.76,,22,75,1,3293.56,,23,78,2,3293.56,7.2,
15:49:10 01/09/20,37,40,36,37,,,22,78,19,3293.56,,27,88,2,3493.18,,22,75,2,3293.56,,23,78,0,3293.56,5.4,
15:50:10 01/09/20,39,42,38,40,,,22,78,14,3293.56,,27,88,6,3293.56,,22,75,6,3293.56,,23,78,5,3293.56,8.6,
15:51:10 01/09/20,42,55,41,44,,,22,78,16,3293.56,,27,88,25,3293.56,,22,75,11,3293.56,,23,78,13,3293.56,10.8,
15:52:10 01/09/20,42,46,42,43,,,22,78,13,3293.56,,27,88,7,3493.18,,22,75,6,3293.56,,23,78,7,3293.56,9.9,
15:53:10 01/09/20,43,46,42,43,,,22,78,9,3293.56,,27,88,7,3493.18,,22,75,1,3293.56,,23,78,3,3293.56,8.1,
15:54:10 01/09/20,42,46,41,43,,,22,78,10,3493.18,,27,88,4,3293.56,,22,75,2,3193.76,,23,78,8,3193.76,7.7,
15:55:10 01/09/20,42,46,41,43,,,22,78,14,3193.76,,27,88,4,3493.18,,22,75,1,3193.76,,23,78,4,3293.56,9.2,
15:56:10 01/09/20,48,52,46,49,,,22,78,15,3293.56,,27,88,22,3293.56,,22,75,8,3293.56,,23,78,11,3293.56,11.3,
15:57:10 01/09/20,46,49,44,46,,,22,78,8,3293.56,,27,88,5,3293.56,,22,75,4,3193.76,,23,78,2,3193.76,8.6,
15:58:10 01/09/20,44,49,42,45,,,22,78,16,3493.18,,27,88,15,3493.18,,22,75,5,3493.18,,23,78,4,3293.56,8.7,
15:59:10 01/09/20,47,49,48,49,,,22,78,35,3093.96,,27,88,3,3093.96,,22,75,6,3093.96,,23,78,24,3193.76,14.0,
16:00:10 01/09/20,44,47,42,44,,,22,78,19,3193.76,,27,88,22,3193.76,,22,75,3,3293.56,,23,78,8,3293.56,12.2,
16:01:10 01/09/20,44,47,42,44,,,22,78,6,3493.18,,27,88,3,3293.56,,22,75,1,3293.56,,23,78,3,3193.76,8.5,
16:02:10 01/09/20,44,47,42,43,,,22,78,15,3293.56,,27,88,9,3293.56,,22,75,5,3293.56,,23,78,13,3293.56,10.3,
16:03:10 01/09/20,42,46,41,43,,,22,78,12,3293.56,,27,88,7,3293.56,,22,75,5,3293.56,,23,78,3,3293.56,8.4,
16:04:10 01/09/20,41,45,42,43,,,22,78,14,3493.18,,27,88,5,3293.56,,22,75,2,3293.56,,23,78,2,3293.56,8.2,
16:05:10 01/09/20,42,46,42,43,,,22,78,13,3493.18,,27,88,5,3493.18,,22,75,4,3293.56,,23,78,1,3293.56,8.1,
16:18:05 01/09/20,48,50,47,49,,,22,78,30,3093.96,,27,88,20,3093.96,,22,75,20,3093.96,,23,78,18,3093.96,15.2,
18:32:37 01/09/20,34,41,34,38,,,22,78,70,2492.68,,27,88,68,2492.68,,22,75,65,2492.68,,23,78,57,2492.68,13.3,
18:33:37 01/09/20,30,39,29,30,,,22,78,32,2493.90,,27,88,38,2493.90,,22,75,17,2493.90,,23,78,4,2493.90,14.0,
18:34:37 01/09/20,35,38,38,34,,,22,78,13,2493.90,,27,88,17,2493.90,,22,75,20,2493.90,,23,78,20,2493.90,11.3,
18:35:37 01/09/20,36,39,35,36,,,22,78,27,2493.90,,27,88,16,2493.90,,22,75,16,2493.90,,23,78,18,2493.90,13.6,
18:36:37 01/09/20,39,43,39,39,,,22,78,13,2493.90,,27,88,8,2493.90,,22,75,11,2493.90,,23,78,4,2493.90,9.2,
18:37:37 01/09/20,38,41,38,38,,,22,78,16,2493.90,,27,88,9,2493.90,,22,75,4,2493.90,,23,78,9,2493.90,9.5,
18:38:37 01/09/20,39,44,38,40,,,22,78,16,2493.90,,27,88,5,2493.90,,22,75,2,2493.90,,23,78,1,2493.90,8.1,
18:39:37 01/09/20,39,42,39,39,,,22,78,14,2493.90,,27,88,4,2493.90,,22,75,4,2493.90,,23,78,6,2493.90,8.4,
18:40:37 01/09/20,39,42,38,38,,,22,78,15,2493.90,,27,88,7,2493.90,,22,75,4,2493.90,,23,78,5,2493.90,9.0,
18:41:37 01/09/20,40,44,40,41,,,22,78,30,2493.90,,27,88,20,2493.90,,22,75,11,2493.90,,23,78,13,2493.90,11.6,
18:42:37 01/09/20,41,45,40,42,,,22,78,20,2493.90,,27,88,10,2493.90,,22,75,9,2493.90,,23,78,5,2493.90,8.9,
18:43:37 01/09/20,42,48,41,43,,,22,78,19,2493.90,,27,88,9,2493.90,,22,75,6,2493.90,,23,78,3,2493.90,8.2,
18:44:37 01/09/20,40,44,40,41,,,22,78,17,2493.90,,27,88,12,2493.90,,22,75,7,2493.90,,23,78,8,2493.90,10.9,
18:45:37 01/09/20,42,45,41,42,,,22,78,19,2493.90,,27,88,7,2493.90,,22,75,4,2493.90,,23,78,7,2493.90,9.2,
18:46:37 01/09/20,41,45,41,42,,,22,78,11,2493.90,,27,88,8,2493.90,,22,75,3,2493.90,,23,78,5,2493.90,8.9,
18:47:37 01/09/20,42,46,42,43,,,22,78,12,2493.90,,27,88,8,2493.90,,22,75,7,2493.90,,23,78,5,2493.90,10.6,
18:48:37 01/09/20,42,46,42,43,,,22,78,18,2493.90,,27,88,8,2493.90,,22,75,5,2493.90,,23,78,3,2493.90,10.3,
18:49:37 01/09/20,42,46,42,43,,,22,78,21,2493.90,,27,88,8,2493.90,,22,75,7,2493.90,,23,78,8,2493.90,9.2,
18:50:37 01/09/20,46,46,43,43,,,22,78,18,2493.90,,27,88,4,2493.90,,22,75,3,2493.90,,23,78,2,2493.90,8.8,
18:51:37 01/09/20,42,46,43,43,,,22,78,15,2493.90,,27,88,5,2493.90,,22,75,1,2493.90,,23,78,3,2493.90,7.8,
18:52:37 01/09/20,44,48,44,45,,,22,78,22,2493.90,,27,88,14,2493.90,,22,75,12,2493.90,,23,78,12,2493.90,11.5,
18:53:37 01/09/20,43,47,43,43,,,22,78,13,2493.90,,27,88,2,2493.90,,22,75,0,2493.90,,23,78,1,2493.90,8.2,
18:54:37 01/09/20,44,47,44,45,,,22,78,14,2493.90,,27,88,7,2493.90,,22,75,2,2493.90,,23,78,4,2493.90,10.0,
18:55:37 01/09/20,46,49,45,47,,,22,78,31,2493.90,,27,88,12,2493.90,,22,75,8,2493.90,,23,78,15,2493.90,11.0,
18:56:37 01/09/20,45,48,45,45,,,22,78,14,2493.90,,27,88,6,2493.90,,22,75,4,2493.90,,23,78,5,2493.90,10.2,
18:57:37 01/09/20,43,47,44,44,,,22,78,15,2493.90,,27,88,1,2493.90,,22,75,2,2493.90,,23,78,3,2493.90,7.5,
18:58:37 01/09/20,45,49,45,46,,,22,78,15,2493.90,,27,88,14,2493.90,,22,75,9,2493.90,,23,78,5,2493.90,10.9,
18:59:37 01/09/20,46,49,46,46,,,22,78,19,2493.90,,27,88,2,2493.90,,22,75,5,2493.90,,23,78,5,2493.90,10.3,
19:00:37 01/09/20,46,50,45,46,,,22,78,12,2493.90,,27,88,4,2493.90,,22,75,10,2493.90,,23,78,8,2493.90,9.8,
19:01:37 01/09/20,48,51,47,51,,,22,78,34,2493.90,,27,88,6,2493.90,,22,75,11,2493.90,,23,78,26,2493.90,12.4,
19:02:37 01/09/20,45,47,45,46,,,22,78,13,2493.90,,27,88,3,2493.90,,22,75,2,2493.90,,23,78,2,2493.90,8.5,
19:03:37 01/09/20,46,48,46,46,,,22,78,16,2493.90,,27,88,3,2493.90,,22,75,7,2493.90,,23,78,6,2493.90,10.0,
19:04:37 01/09/20,46,49,45,46,,,22,78,15,2493.90,,27,88,3,2493.90,,22,75,2,2493.90,,23,78,1,2493.90,7.7,
19:05:37 01/09/20,46,49,46,46,,,22,78,18,2493.90,,27,88,4,2493.90,,22,75,2,2493.90,,23,78,7,2493.90,9.2,
19:06:37 01/09/20,48,54,47,48,,,22,78,16,2493.90,,27,88,20,2493.90,,22,75,2,2493.90,,23,78,9,2493.90,10.0,
19:07:37 01/09/20,46,51,46,47,,,22,78,19,2493.90,,27,88,12,2493.90,,22,75,5,2493.90,,23,78,9,2493.90,11.4,
19:08:37 01/09/20,47,49,46,46,,,22,78,20,2493.90,,27,88,9,2493.90,,22,75,7,2493.90,,23,78,8,2493.90,9.0,
19:09:37 01/09/20,47,50,47,47,,,22,78,20,2493.90,,27,88,14,2493.90,,22,75,8,2493.90,,23,78,7,2493.90,10.9,
19:10:37 01/09/20,46,48,46,45,,,22,78,11,2493.90,,27,88,1,2493.90,,22,75,3,2493.90,,23,78,2,2493.90,8.2,
19:11:37 01/09/20,46,49,47,46,,,22,78,17,2493.90,,27,88,7,2493.90,,22,75,6,2493.90,,23,78,5,2493.90,8.4,
19:12:37 01/09/20,49,56,50,54,,,22,78,18,2493.90,,27,88,13,2493.90,,22,75,10,2493.90,,23,78,11,2493.90,9.8,
19:13:37 01/09/20,47,50,46,48,,,22,78,17,2493.90,,27,88,6,2493.90,,22,75,4,2493.90,,23,78,4,2493.90,8.0,
19:14:37 01/09/20,46,48,46,46,,,22,78,12,2493.90,,27,88,1,2493.90,,22,75,0,2493.90,,23,78,0,2493.90,7.6,
19:15:37 01/09/20,46,49,46,46,,,22,78,19,2493.90,,27,88,14,2493.90,,22,75,6,2493.90,,23,78,7,2493.90,12.5,
19:16:37 01/09/20,46,49,46,45,,,22,78,18,2493.90,,27,88,9,2493.90,,22,75,7,2493.90,,23,78,7,2493.90,8.4,
19:17:37 01/09/20,46,49,47,47,,,22,78,22,2493.90,,27,88,14,2493.90,,22,75,10,2493.90,,23,78,11,2493.90,10.0,
19:18:37 01/09/20,48,50,47,47,,,22,78,18,2493.90,,27,88,14,2493.90,,22,75,6,2493.90,,23,78,16,2493.90,12.0,
19:19:37 01/09/20,48,51,46,49,,,22,78,19,2493.90,,27,88,11,2493.90,,22,75,4,2493.90,,23,78,4,2493.90,8.7,
19:20:37 01/09/20,46,49,46,47,,,22,78,11,2493.90,,27,88,7,2493.90,,22,75,4,2493.90,,23,78,4,2493.90,9.6,
19:21:37 01/09/20,47,52,47,48,,,22,78,13,2493.90,,27,88,4,2493.90,,22,75,5,2493.90,,23,78,2,2493.90,8.6,
19:22:37 01/09/20,48,51,47,49,,,22,78,12,2493.90,,27,88,4,2493.90,,22,75,2,2493.90,,23,78,0,2493.90,8.3,
19:23:37 01/09/20,46,50,46,47,,,22,78,13,2493.90,,27,88,3,2493.90,,22,75,3,2493.90,,23,78,4,2493.90,8.7,
19:24:37 01/09/20,48,51,47,48,,,22,78,10,2493.90,,27,88,3,2493.90,,22,75,0,2493.90,,23,78,0,2493.90,8.0,
19:25:37 01/09/20,46,49,46,46,,,22,78,20,2493.90,,27,88,3,2493.90,,22,75,2,2493.90,,23,78,0,2493.90,8.1,
19:26:37 01/09/20,48,51,47,47,,,22,78,15,2493.90,,27,88,10,2493.90,,22,75,4,2493.90,,23,78,2,2493.90,9.5,
19:27:37 01/09/20,47,50,47,47,,,22,78,19,2493.90,,27,88,7,2493.90,,22,75,7,2493.90,,23,78,9,2493.90,10.8,
19:28:37 01/09/20,48,52,49,47,,,22,78,10,2493.90,,27,88,2,2493.90,,22,75,1,2493.90,,23,78,2,2493.90,7.9,
19:29:37 01/09/20,47,49,46,47,,,22,78,15,2493.90,,27,88,3,2493.90,,22,75,1,2493.90,,23,78,4,2493.90,8.3,
19:30:37 01/09/20,50,57,48,50,,,22,78,32,2493.90,,27,88,30,2493.90,,22,75,18,2493.90,,23,78,30,2493.90,11.9,
19:33:47 01/09/20,50,56,53,54,,,22,78,25,2493.90,,27,88,23,2493.90,,22,75,17,2493.90,,23,78,29,2493.90,11.9,
19:34:46 01/09/20,45,48,45,45,,,22,78,5,2493.90,,27,88,4,2493.90,,22,75,1,2493.90,,23,78,3,2493.90,8.5,
19:35:46 01/09/20,45,48,45,46,,,22,78,13,2493.90,,27,88,6,2493.90,,22,75,5,2493.90,,23,78,3,2493.90,8.7,
19:36:46 01/09/20,45,48,46,46,,,22,78,12,2493.90,,27,88,4,2493.90,,22,75,0,2493.90,,23,78,4,2493.90,7.9,
19:37:46 01/09/20,47,49,46,47,,,22,78,21,2493.90,,27,88,11,2493.90,,22,75,5,2493.90,,23,78,8,2493.90,10.1,
19:38:46 01/09/20,46,49,45,46,,,22,78,19,2493.90,,27,88,9,2493.90,,22,75,3,2493.90,,23,78,3,2493.90,8.6,
19:39:46 01/09/20,47,50,46,47,,,22,78,12,2493.90,,27,88,4,2493.90,,22,75,3,2493.90,,23,78,1,2493.90,9.1,
19:40:46 01/09/20,48,50,47,48,,,22,78,22,2493.90,,27,88,30,2493.90,,22,75,18,2493.90,,23,78,13,2493.90,14.0,
19:41:46 01/09/20,46,50,48,46,,,22,78,24,2493.90,,27,88,20,2493.90,,22,75,10,2493.90,,23,78,12,2493.90,12.7,
19:42:46 01/09/20,46,50,46,46,,,22,78,7,2493.90,,27,88,6,2493.90,,22,75,4,2493.90,,23,78,4,2493.90,8.7,
19:43:46 01/09/20,48,52,47,52,,,22,78,26,2493.90,,27,88,4,2493.90,,22,75,3,2493.90,,23,78,15,2493.90,10.6,
19:44:46 01/09/20,48,50,47,48,,,22,78,8,2493.90,,27,88,18,2493.90,,22,75,9,2493.90,,23,78,5,2493.90,11.0,
19:45:46 01/09/20,49,52,47,49,,,22,78,1,3291.95,,27,88,3,3291.95,,22,75,1,3291.95,,23,78,1,3291.95,7.0,
19:46:46 01/09/20,48,50,54,47,,,22,78,5,3192.19,,27,88,2,3192.19,,22,75,7,3092.44,,23,78,6,3192.19,7.2,
19:47:46 01/09/20,50,59,47,51,,,22,78,13,3092.44,,27,88,21,3092.44,,22,75,13,3092.44,,23,78,9,3092.44,19.1,
19:48:46 01/09/20,45,47,44,46,,,22,78,1,3291.95,,27,88,1,3092.44,,22,75,2,3192.19,,23,78,6,3192.19,7.5,
19:49:46 01/09/20,48,52,47,48,,,22,78,4,3192.19,,27,88,9,3192.19,,22,75,4,3192.19,,23,78,6,3092.44,11.6,
19:50:46 01/09/20,48,51,46,48,,,22,78,10,3291.95,,27,88,14,3291.95,,22,75,7,3291.95,,23,78,9,3291.95,9.6,
19:51:46 01/09/20,45,47,44,45,,,22,78,3,3491.46,,27,88,4,3291.95,,22,75,4,3291.95,,23,78,2,3491.46,10.4,
21:27:49 01/09/20,51,61,52,55,,,22,78,18,3092.44,,27,88,35,3092.44,,22,75,16,3092.44,,23,78,19,3092.44,16.0,
21:28:49 01/09/20,34,38,37,34,,,22,78,32,3291.12,,27,88,20,3191.39,,22,75,19,3091.66,,23,78,15,3191.39,26.8,
21:29:49 01/09/20,36,44,35,37,,,22,78,8,3191.39,,27,88,10,3191.39,,22,75,11,3191.39,,23,78,9,3191.39,9.7,
21:30:49 01/09/20,36,40,35,37,,,22,78,2,3291.12,,27,88,12,3291.12,,22,75,6,3291.12,,23,78,5,3091.66,8.1,
21:31:49 01/09/20,38,41,37,38,,,22,78,7,3291.12,,27,88,11,3191.39,,22,75,8,3291.12,,23,78,7,3191.39,10.5,
21:32:49 01/09/20,42,58,38,42,,,22,78,12,3191.39,,27,88,18,3191.39,,22,75,14,3091.66,,23,78,13,3191.39,12.0,
21:33:49 01/09/20,36,41,36,37,,,22,78,2,3191.39,,27,88,8,3291.12,,22,75,2,3291.12,,23,78,3,3490.59,7.0,
21:34:49 01/09/20,40,48,38,41,,,22,78,5,3291.12,,27,88,14,3191.39,,22,75,2,3291.12,,23,78,0,3291.12,10.3,
21:35:49 01/09/20,40,45,40,42,,,22,78,7,3291.12,,27,88,8,3191.39,,22,75,12,3291.12,,23,78,7,3191.39,9.3,
21:36:49 01/09/20,38,42,39,40,,,22,78,1,3490.59,,27,88,7,3291.12,,22,75,4,3291.12,,23,78,2,3490.59,7.9,
21:37:49 01/09/20,39,43,39,40,,,22,78,0,3490.59,,27,88,5,3291.12,,22,75,0,3291.12,,23,78,0,3490.59,7.3,
21:38:49 01/09/20,40,44,40,41,,,22,78,12,3490.59,,27,88,15,3291.12,,22,75,6,3291.12,,23,78,10,3490.59,9.2,
21:39:49 01/09/20,38,43,39,39,,,22,78,2,3490.59,,27,88,3,3291.12,,22,75,0,3291.12,,23,78,1,3490.59,5.9,
21:40:49 01/09/20,40,45,40,41,,,22,78,2,3490.59,,27,88,2,3291.12,,22,75,1,3291.12,,23,78,1,3490.59,7.3,
21:41:49 01/09/20,43,57,42,45,,,22,78,7,3091.66,,27,88,16,3091.66,,22,75,12,3091.66,,23,78,8,3091.66,13.1,
21:42:49 01/09/20,41,44,41,42,,,22,78,0,3291.12,,27,88,0,3291.12,,22,75,2,3291.12,,23,78,0,3291.12,6.4,
21:43:49 01/09/20,43,46,42,44,,,22,78,2,3291.12,,27,88,4,3291.12,,22,75,3,3291.12,,23,78,1,3291.12,7.2,
21:44:49 01/09/20,42,46,42,43,,,22,78,6,3490.59,,27,88,3,3291.12,,22,75,1,3291.12,,23,78,1,3490.59,6.5,
21:45:49 01/09/20,42,45,42,43,,,22,78,0,3490.59,,27,88,1,3291.12,,22,75,0,3291.12,,23,78,0,3490.59,7.4,
21:46:49 01/09/20,43,47,43,44,,,22,78,4,3490.59,,27,88,7,3490.59,,22,75,5,3291.12,,23,78,5,3291.12,9.7,
21:47:49 01/09/20,44,47,44,49,,,22,78,2,3291.12,,27,88,3,3291.12,,22,75,3,3291.12,,23,78,3,3291.12,8.9,
21:48:49 01/09/20,47,49,45,47,,,22,78,3,3291.12,,27,88,6,3291.12,,22,75,3,3291.12,,23,78,5,3291.12,8.0,
21:49:49 01/09/20,45,47,44,44,,,22,78,6,3490.59,,27,88,10,3490.59,,22,75,11,3291.12,,23,78,7,3291.12,9.3,
21:50:49 01/09/20,44,47,44,44,,,22,78,2,3490.59,,27,88,3,3490.59,,22,75,1,3291.12,,23,78,0,3291.12,7.1,
21:51:49 01/09/20,48,51,47,48,,,22,78,7,3191.39,,27,88,6,3091.66,,22,75,7,3291.12,,23,78,7,3091.66,8.2,
21:52:49 01/09/20,48,50,47,47,,,22,78,4,3291.12,,27,88,3,3191.39,,22,75,4,3191.39,,23,78,6,3191.39,7.6,
21:53:49 01/09/20,44,48,44,45,,,22,78,0,3291.12,,27,88,3,3291.12,,22,75,2,3291.12,,23,78,1,3291.12,7.1,
21:54:49 01/09/20,51,56,47,51,,,22,78,20,3191.39,,27,88,43,3091.66,,22,75,17,3091.66,,23,78,15,3191.39,17.7,
21:55:49 01/09/20,45,49,45,46,,,22,78,2,3490.59,,27,88,12,3490.59,,22,75,0,3291.12,,23,78,3,3291.12,9.5,
21:56:49 01/09/20,44,47,44,46,,,22,78,3,3490.59,,27,88,7,3490.59,,22,75,2,3291.12,,23,78,2,3291.12,7.7,
21:57:49 01/09/20,45,47,44,44,,,22,78,1,3191.39,,27,88,3,3191.39,,22,75,0,3291.12,,23,78,2,3291.12,6.3,
21:58:49 01/09/20,45,48,45,45,,,22,78,1,3291.12,,27,88,6,3490.59,,22,75,4,3291.12,,23,78,7,3291.12,8.3,
21:59:49 01/09/20,45,48,44,45,,,22,78,0,3490.59,,27,88,2,3490.59,,22,75,0,3291.12,,23,78,1,3291.12,6.7,
22:00:49 01/09/20,46,49,46,46,,,22,78,2,3291.12,,27,88,2,3291.12,,22,75,3,3291.12,,23,78,2,3291.12,7.1,
22:01:49 01/09/20,44,48,45,46,,,22,78,22,3191.39,,27,88,8,3291.12,,22,75,9,3291.12,,23,78,4,3291.12,9.4,
22:02:49 01/09/20,44,47,44,45,,,22,78,4,3490.59,,27,88,5,3490.59,,22,75,8,3291.12,,23,78,4,3291.12,8.8,
22:03:49 01/09/20,45,48,45,46,,,22,78,1,3490.59,,27,88,1,3291.12,,22,75,3,3291.12,,23,78,3,3291.12,8.3,
22:04:49 01/09/20,46,49,46,47,,,22,78,2,3191.39,,27,88,3,3291.12,,22,75,1,3291.12,,23,78,3,3291.12,6.7,
22:05:49 01/09/20,55,54,48,51,,,22,78,27,3091.66,,27,88,19,3191.39,,22,75,11,3291.12,,23,78,28,3291.12,16.7,
22:06:49 01/09/20,45,49,45,45,,,22,78,3,3490.59,,27,88,1,3490.59,,22,75,0,3291.12,,23,78,2,3291.12,7.1,
22:07:49 01/09/20,45,48,44,46,,,22,78,3,3490.59,,27,88,2,3490.59,,22,75,0,3291.12,,23,78,3,3291.12,7.1,
22:08:49 01/09/20,45,49,45,46,,,22,78,1,3490.59,,27,88,1,3490.59,,22,75,0,3291.12,,23,78,0,3291.12,6.8,
22:09:49 01/09/20,45,48,44,46,,,22,78,1,3490.59,,27,88,3,3490.59,,22,75,2,3291.12,,23,78,0,3291.12,6.7,
22:10:49 01/09/20,48,50,46,48,,,22,78,9,3490.59,,27,88,7,3490.59,,22,75,8,3291.12,,23,78,5,3291.12,10.6,
22:11:49 01/09/20,48,52,46,48,,,22,78,4,3291.12,,27,88,4,3291.12,,22,75,3,3291.12,,23,78,3,3191.39,7.7,
22:12:49 01/09/20,49,54,47,50,,,22,78,9,3191.39,,27,88,10,3291.12,,22,75,8,3191.39,,23,78,14,3091.66,10.4,
22:13:49 01/09/20,46,48,45,46,,,22,78,0,3291.12,,27,88,0,3091.66,,22,75,0,3291.12,,23,78,0,3291.12,6.2,
22:14:49 01/09/20,46,49,46,47,,,22,78,7,3291.12,,27,88,10,3291.12,,22,75,5,3291.12,,23,78,6,3291.12,7.6,
22:15:49 01/09/20,47,50,46,47,,,22,78,2,3490.59,,27,88,0,3490.59,,22,75,2,3291.12,,23,78,1,3291.12,6.4,
22:16:49 01/09/20,46,50,46,47,,,22,78,1,3490.59,,27,88,2,3490.59,,22,75,0,3291.12,,23,78,2,3291.12,6.3,
22:17:49 01/09/20,48,52,46,48,,,22,78,4,3291.12,,27,88,10,3191.39,,22,75,5,3291.12,,23,78,7,3291.12,7.7,
22:18:49 01/09/20,48,51,46,49,,,22,78,5,3291.12,,27,88,4,3291.12,,22,75,1,3291.12,,23,78,7,3291.12,8.4,
22:19:49 01/09/20,46,49,46,47,,,22,78,1,3490.59,,27,88,1,3490.59,,22,75,1,3291.12,,23,78,0,3291.12,6.2,
22:20:49 01/09/20,49,53,48,49,,,22,78,3,3291.12,,27,88,13,3291.12,,22,75,9,3291.12,,23,78,6,3291.12,9.3,
22:21:49 01/09/20,48,50,47,47,,,22,78,0,3490.59,,27,88,1,3490.59,,22,75,2,3291.12,,23,78,1,3291.12,6.9,
22:22:49 01/09/20,46,49,47,47,,,22,78,1,3490.59,,27,88,3,3490.59,,22,75,0,3291.12,,23,78,1,3291.12,6.8,
22:23:49 01/09/20,47,50,46,47,,,22,78,0,3490.59,,27,88,4,3291.12,,22,75,1,3291.12,,23,78,1,3291.12,7.1,
22:24:49 01/09/20,48,51,47,49,,,22,78,25,3291.12,,27,88,5,3191.39,,22,75,8,3191.39,,23,78,7,3291.12,10.6,
22:25:49 01/09/20,50,59,49,50,,,22,78,4,3191.39,,27,88,6,3091.66,,22,75,4,3191.39,,23,78,2,3191.39,7.1,
22:26:49 01/09/20,49,59,48,49,,,22,78,5,3291.12,,27,88,9,3291.12,,22,75,4,3291.12,,23,78,4,3291.12,6.8,
22:27:49 01/09/20,53,56,52,61,,,22,78,26,3091.66,,27,88,19,3091.66,,22,75,43,3091.66,,23,78,29,3091.66,15.0,
22:28:49 01/09/20,50,53,48,50,,,22,78,5,3291.12,,27,88,11,3291.12,,22,75,8,3291.12,,23,78,6,3291.12,7.4,
22:29:49 01/09/20,49,53,49,50,,,22,78,4,3291.12,,27,88,5,3291.12,,22,75,1,3490.59,,23,78,4,3291.12,8.4,
22:30:49 01/09/20,49,52,48,49,,,22,78,2,3291.12,,27,88,3,3291.12,,22,75,2,3291.12,,23,78,3,3291.12,7.1,
22:31:49 01/09/20,50,54,50,51,,,22,78,4,3191.39,,27,88,8,3490.59,,22,75,4,3291.12,,23,78,2,3490.59,8.0,
22:32:49 01/09/20,51,60,51,53,,,22,78,5,3291.12,,27,88,11,3191.39,,22,75,3,3291.12,,23,78,5,3291.12,9.8,
