CPUID:,0x506E3
Processor:,Intel Core i7 6700HQ (Skylake) 
Platform:,Socket 1440 (FCBGA1440)
Revision:,R0
Lithography:,14nm

Session start:,16:41:26 - January 02 - 2020

Time,Core 0 Temp. (°),Core 1 Temp. (°),Core 2 Temp. (°),Core 3 Temp. (°),,Core 0,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 1,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 2,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),Core 3,Low temp. (°),High temp. (°),Core load (%),Core speed (MHz),CPU 0 Power,
22:49:56 01/02/20,35,39,35,35,,,32,48,7,2493.28,,36,60,14,2493.28,,32,47,7,2493.28,,33,51,7,2493.28,8.1,
22:50:26 01/02/20,35,38,33,34,,,32,48,1,2493.28,,36,60,1,2493.28,,32,47,2,2493.28,,33,51,1,2493.28,2.8,
22:50:56 01/02/20,37,42,35,38,,,32,48,14,2493.28,,36,60,17,2493.28,,32,47,11,2493.28,,33,51,15,2493.28,8.9,
22:51:26 01/02/20,34,38,34,35,,,32,48,4,2493.28,,36,60,3,2493.28,,32,47,2,2493.28,,33,51,3,2493.28,3.1,
22:51:56 01/02/20,34,38,33,35,,,32,48,0,2493.28,,36,60,3,2493.28,,32,47,1,2493.28,,33,51,0,2493.28,3.2,
22:52:26 01/02/20,34,38,34,35,,,32,48,4,2493.28,,36,60,2,2493.28,,32,47,3,2493.28,,33,51,1,2493.28,4.2,
22:52:56 01/02/20,35,38,34,35,,,32,48,2,2493.28,,36,60,3,2493.28,,32,47,0,2493.28,,33,51,1,2493.28,3.0,
22:53:26 01/02/20,34,38,34,34,,,32,48,1,2493.28,,36,60,1,2493.28,,32,47,1,2493.28,,33,51,1,2493.28,3.4,
22:53:56 01/02/20,34,38,34,35,,,32,48,1,2493.28,,36,60,1,2493.28,,32,47,3,2493.28,,33,51,1,2493.28,3.6,
22:54:26 01/02/20,34,38,34,35,,,32,48,1,2493.28,,36,60,1,2493.28,,32,47,4,2493.28,,33,51,2,2493.28,3.8,
22:54:56 01/02/20,35,37,34,34,,,32,48,2,2493.28,,36,60,1,2493.28,,32,47,0,2493.28,,33,51,0,2493.28,3.2,
22:55:26 01/02/20,34,38,34,34,,,32,48,1,2493.28,,36,60,1,2493.28,,32,47,1,2493.28,,33,51,0,2493.28,2.9,
22:55:56 01/02/20,35,39,34,36,,,32,48,1,2493.28,,36,60,1,2493.28,,32,47,1,2493.28,,33,51,4,2493.28,4.2,
22:56:26 01/02/20,35,41,34,35,,,32,48,17,2493.28,,36,60,12,2493.28,,32,47,8,2493.28,,33,51,6,2493.28,5.7,
22:56:56 01/02/20,34,38,34,34,,,32,48,2,2493.28,,36,60,4,2493.28,,32,47,4,2493.28,,33,51,1,2493.28,3.1,
22:57:26 01/02/20,34,38,34,34,,,32,48,0,2493.28,,36,60,0,2493.28,,32,47,0,2493.28,,33,51,1,2493.28,3.1,
22:57:56 01/02/20,34,38,34,34,,,32,48,1,2493.28,,36,60,1,2493.28,,32,47,1,2493.28,,33,51,2,2493.28,3.4,
22:58:26 01/02/20,34,37,33,34,,,32,48,0,2493.28,,36,60,1,2493.28,,32,47,1,2493.28,,33,51,1,2493.28,3.0,
22:58:56 01/02/20,34,38,33,34,,,32,48,2,2493.28,,36,60,2,2493.28,,32,47,1,2493.28,,33,51,1,2493.28,3.4,
22:59:26 01/02/20,34,37,33,34,,,32,48,1,2493.28,,36,60,2,2493.28,,32,47,1,2493.28,,33,51,1,2493.28,2.8,
22:59:56 01/02/20,40,42,36,37,,,32,48,13,2493.28,,36,60,15,2493.28,,32,47,31,2493.28,,33,51,3,2493.28,8.0,
23:00:26 01/02/20,34,37,34,34,,,32,48,2,2493.28,,36,60,2,2493.28,,32,47,2,2493.28,,33,51,0,2493.28,2.9,
23:00:56 01/02/20,36,41,35,37,,,32,48,4,2493.28,,36,60,5,2493.28,,32,47,2,2493.28,,33,51,3,2493.28,5.4,
23:01:26 01/02/20,37,42,36,37,,,32,48,5,2493.28,,36,60,9,2493.28,,32,47,15,2493.28,,33,51,7,2493.28,6.2,
23:01:56 01/02/20,37,42,36,37,,,32,48,5,2493.28,,36,60,6,2493.28,,32,47,7,2493.28,,33,51,16,2493.28,7.0,
23:02:26 01/02/20,35,39,34,35,,,32,48,3,2493.28,,36,60,0,2493.28,,32,47,0,2493.28,,33,51,1,2493.28,3.5,
23:02:56 01/02/20,34,39,35,34,,,32,48,1,2493.28,,36,60,1,2493.28,,32,47,0,2493.28,,33,51,1,2493.28,2.9,
23:03:26 01/02/20,34,38,34,35,,,32,48,3,2493.28,,36,60,3,2493.28,,32,47,1,2493.28,,33,51,1,2493.28,5.5,
23:03:56 01/02/20,35,39,34,36,,,32,48,2,2493.28,,36,60,3,2493.28,,32,47,5,2493.28,,33,51,3,2493.28,4.7,
23:04:26 01/02/20,34,38,33,34,,,32,48,1,2493.28,,36,60,0,2493.28,,32,47,1,2493.28,,33,51,1,2493.28,2.8,
23:04:56 01/02/20,35,38,34,34,,,32,48,2,2493.28,,36,60,5,2493.28,,32,47,0,2493.28,,33,51,1,2493.28,3.3,
23:05:26 01/02/20,34,37,33,34,,,32,48,1,2493.28,,36,60,1,2493.28,,32,47,0,2493.28,,33,51,0,2493.28,2.7,
23:05:56 01/02/20,39,41,35,37,,,32,48,19,2493.28,,36,60,11,2493.28,,32,47,3,2493.28,,33,51,27,2493.28,8.3,
23:06:26 01/02/20,35,38,34,35,,,32,48,8,2493.28,,36,60,11,2493.28,,32,47,10,2493.28,,33,51,13,2493.28,4.8,
23:06:56 01/02/20,35,38,34,34,,,32,48,0,2493.28,,36,60,1,2493.28,,32,47,1,2493.28,,33,51,1,2493.28,2.8,
23:07:26 01/02/20,36,39,34,40,,,32,48,5,2493.28,,36,60,12,2493.28,,32,47,5,2493.28,,33,51,7,2493.28,5.8,
23:07:56 01/02/20,35,41,34,35,,,32,48,1,2493.28,,36,60,0,2493.28,,32,47,1,2493.28,,33,51,0,2493.28,2.9,
23:08:26 01/02/20,34,38,33,34,,,32,48,0,2493.28,,36,60,1,2493.28,,32,47,1,2493.28,,33,51,0,2493.28,3.3,
23:08:56 01/02/20,34,37,34,34,,,32,48,0,2493.28,,36,60,0,2493.28,,32,47,0,2493.28,,33,51,2,2493.28,2.8,
23:09:26 01/02/20,34,38,35,34,,,32,48,0,2493.28,,36,60,5,2493.28,,32,47,1,2493.28,,33,51,6,2493.28,3.3,
23:09:56 01/02/20,34,37,33,34,,,32,48,1,2493.28,,36,60,3,2493.28,,32,47,4,2493.28,,33,51,0,2493.28,2.8,
23:10:26 01/02/20,34,38,33,35,,,32,48,0,2493.28,,36,60,2,2493.28,,32,47,1,2493.28,,33,51,1,2493.28,3.0,
23:10:56 01/02/20,34,37,33,34,,,32,48,0,2493.28,,36,60,1,2493.28,,32,47,1,2493.28,,33,51,0,2493.28,3.3,
23:11:26 01/02/20,35,39,34,36,,,32,48,3,2493.28,,36,60,8,2493.28,,32,47,1,2493.28,,33,51,4,2493.28,4.1,
23:11:56 01/02/20,34,38,34,35,,,32,48,7,2493.28,,36,60,5,2493.28,,32,47,5,2493.28,,33,51,4,2493.28,4.3,
23:12:26 01/02/20,36,42,34,36,,,32,48,3,2493.28,,36,60,6,2493.28,,32,47,2,2493.28,,33,51,2,2493.28,5.7,
23:12:56 01/02/20,35,38,34,34,,,32,48,2,2493.28,,36,60,2,2493.28,,32,47,3,2493.28,,33,51,2,2493.28,3.3,
23:13:26 01/02/20,35,40,35,37,,,32,48,0,2493.28,,36,60,2,2493.28,,32,47,0,2493.28,,33,51,1,2493.28,2.8,
23:13:56 01/02/20,34,37,33,34,,,32,48,1,2493.28,,36,60,2,2493.28,,32,47,2,2493.28,,33,51,2,2493.28,3.0,
23:14:26 01/02/20,35,41,34,35,,,32,48,1,2493.28,,36,60,7,2493.28,,32,47,0,2493.28,,33,51,1,2493.28,4.0,
23:14:56 01/02/20,38,42,37,39,,,32,48,30,2493.28,,36,60,41,2493.28,,32,47,32,2493.28,,33,51,35,2493.28,15.2,
23:15:26 01/02/20,36,41,36,35,,,32,48,1,2493.28,,36,60,1,2493.28,,32,47,2,2493.28,,33,51,3,2493.28,3.7,
23:15:56 01/02/20,36,39,34,36,,,32,48,2,2493.28,,36,60,4,2493.28,,32,47,1,2493.28,,33,51,2,2493.28,3.6,
23:16:26 01/02/20,35,39,34,36,,,32,48,1,2493.28,,36,60,1,2493.28,,32,47,1,2493.28,,33,51,2,2493.28,3.5,
23:16:56 01/02/20,34,38,34,34,,,32,48,3,2493.28,,36,60,10,2493.28,,32,47,6,2493.28,,33,51,4,2493.28,3.3,
23:17:26 01/02/20,34,38,33,34,,,32,48,0,2493.28,,36,60,0,2493.28,,32,47,2,2493.28,,33,51,1,2493.28,3.5,
23:17:56 01/02/20,34,38,33,35,,,32,48,1,2493.28,,36,60,2,2493.28,,32,47,3,2493.28,,33,51,2,2493.28,4.4,
23:18:26 01/02/20,34,38,34,34,,,32,48,0,2493.28,,36,60,2,2493.28,,32,47,0,2493.28,,33,51,0,2493.28,3.3,
23:18:56 01/02/20,34,37,33,35,,,32,48,0,2493.28,,36,60,1,2493.28,,32,47,1,2493.28,,33,51,0,2493.28,2.8,
23:19:26 01/02/20,34,38,33,34,,,32,48,11,2493.28,,36,60,17,2493.28,,32,47,3,2493.28,,33,51,2,2493.28,5.9,
23:19:56 01/02/20,35,40,36,35,,,32,48,0,2493.28,,36,60,0,2493.28,,32,47,1,2493.28,,33,51,0,2493.28,2.9,
23:20:26 01/02/20,34,38,33,34,,,32,48,0,2493.28,,36,60,2,2493.28,,32,47,2,2493.28,,33,51,2,2493.28,3.4,
23:20:56 01/02/20,34,37,34,34,,,32,48,0,2493.28,,36,60,1,2493.28,,32,47,1,2493.28,,33,51,1,2493.28,3.0,
23:21:26 01/02/20,34,37,34,34,,,32,48,2,2493.28,,36,60,1,2493.28,,32,47,0,2493.28,,33,51,2,2493.28,3.4,
23:21:56 01/02/20,35,39,34,35,,,32,48,0,2493.28,,36,60,1,2493.28,,32,47,1,2493.28,,33,51,2,2493.28,2.9,
23:22:26 01/02/20,34,38,33,34,,,32,48,0,2493.28,,36,60,1,2493.28,,32,47,2,2493.28,,33,51,1,2493.28,3.2,
23:22:56 01/02/20,33,37,33,34,,,32,48,3,2493.28,,36,60,0,2493.28,,32,47,3,2493.28,,33,51,0,2493.28,2.7,
23:23:26 01/02/20,35,37,33,34,,,32,48,2,2493.28,,36,60,1,2493.28,,32,47,0,2493.28,,33,51,0,2493.28,3.4,
23:23:56 01/02/20,34,38,33,34,,,32,48,1,2493.28,,36,60,1,2493.28,,32,47,2,2493.28,,33,51,0,2493.28,2.8,
23:24:26 01/02/20,36,39,34,42,,,32,48,0,2493.28,,36,60,2,2493.28,,32,47,0,2493.28,,33,51,7,2493.28,3.0,
23:24:56 01/02/20,34,37,33,34,,,32,48,9,2493.28,,36,60,4,2493.28,,32,47,2,2493.28,,33,51,2,2493.28,5.2,
23:25:26 01/02/20,35,39,34,35,,,32,48,5,2493.28,,36,60,3,2493.28,,32,47,12,2493.28,,33,51,22,2493.28,5.6,
23:25:56 01/02/20,34,37,34,34,,,32,48,2,2493.28,,36,60,0,2493.28,,32,47,0,2493.28,,33,51,0,2493.28,3.4,
23:26:26 01/02/20,34,39,34,35,,,32,48,0,2493.28,,36,60,0,2493.28,,32,47,1,2493.28,,33,51,0,2493.28,3.3,
23:26:56 01/02/20,34,38,34,34,,,32,48,0,2493.28,,36,60,0,2493.28,,32,47,4,2493.28,,33,51,1,2493.28,3.3,
23:27:26 01/02/20,34,37,33,34,,,32,48,0,2493.28,,36,60,4,2493.28,,32,47,0,2493.28,,33,51,0,2493.28,3.1,
23:27:56 01/02/20,34,37,33,34,,,32,48,2,2493.28,,36,60,3,2493.28,,32,47,0,2493.28,,33,51,1,2493.28,3.4,
23:28:26 01/02/20,34,38,33,34,,,32,48,1,2493.28,,36,60,3,2493.28,,32,47,3,2493.28,,33,51,0,2493.28,2.9,
23:28:56 01/02/20,33,37,33,34,,,32,48,1,2493.28,,36,60,2,2493.28,,32,47,1,2493.28,,33,51,0,2493.28,2.9,
23:29:26 01/02/20,34,38,33,34,,,32,48,1,2493.28,,36,60,2,2493.28,,32,47,2,2493.28,,33,51,2,2493.28,3.3,
23:29:56 01/02/20,35,41,33,36,,,32,48,0,2493.28,,36,60,3,2493.28,,32,47,0,2493.28,,33,51,0,2493.28,2.8,
23:30:26 01/02/20,35,42,34,35,,,32,48,0,2493.28,,36,60,1,2493.28,,32,47,6,2493.28,,33,51,3,2493.28,3.4,
23:30:56 01/02/20,34,37,33,34,,,32,48,1,2493.28,,36,60,1,2493.28,,32,47,1,2493.28,,33,51,1,2493.28,3.2,
23:31:26 01/02/20,37,45,35,37,,,32,48,27,2493.28,,36,60,2,2493.28,,32,47,2,2493.28,,33,51,22,2493.28,7.5,
23:31:56 01/02/20,34,38,33,34,,,32,48,1,2493.28,,36,60,1,2493.28,,32,47,0,2493.28,,33,51,1,2493.28,2.8,
23:32:26 01/02/20,34,37,33,34,,,32,48,0,2493.28,,36,60,0,2493.28,,32,47,1,2493.28,,33,51,2,2493.28,3.6,
23:32:56 01/02/20,34,38,34,34,,,32,48,0,2493.28,,36,60,1,2493.28,,32,47,1,2493.28,,33,51,2,2493.28,2.9,
23:33:26 01/02/20,34,37,33,34,,,32,48,2,2493.28,,36,60,2,2493.28,,32,47,2,2493.28,,33,51,3,2493.28,3.0,
23:33:56 01/02/20,34,37,33,33,,,32,48,2,2493.28,,36,60,1,2493.28,,32,47,0,2493.28,,33,51,1,2493.28,3.3,
23:34:26 01/02/20,34,37,33,34,,,32,48,0,2493.28,,36,60,1,2493.28,,32,47,0,2493.28,,33,51,1,2493.28,2.7,
23:34:56 01/02/20,34,37,34,34,,,32,48,1,2493.28,,36,60,1,2493.28,,32,47,0,2493.28,,33,51,1,2493.28,3.3,
23:35:26 01/02/20,33,37,33,34,,,32,48,0,2493.28,,36,60,1,2493.28,,32,47,1,2493.28,,33,51,4,2493.28,2.8,
23:35:56 01/02/20,34,37,34,34,,,32,48,7,2493.28,,36,60,3,2493.28,,32,47,4,2493.28,,33,51,2,2493.28,3.6,
23:36:26 01/02/20,34,41,33,34,,,32,48,0,2493.28,,36,60,1,2493.28,,32,47,1,2493.28,,33,51,0,2493.28,3.0,
23:36:56 01/02/20,36,41,35,38,,,32,48,12,2493.28,,36,60,8,2493.28,,32,47,17,2493.28,,33,51,18,2493.28,6.7,
23:37:26 01/02/20,35,38,35,35,,,32,48,3,2493.28,,36,60,2,2493.28,,32,47,1,2493.28,,33,51,1,2493.28,3.1,
23:37:56 01/02/20,41,51,38,44,,,32,48,37,2493.28,,36,60,38,2493.28,,32,47,42,2493.28,,33,51,42,2493.28,13.3,
23:38:26 01/02/20,36,39,35,35,,,32,48,1,2493.28,,36,60,0,2493.28,,32,47,3,2493.28,,33,51,1,2493.28,3.7,
23:38:56 01/02/20,34,38,34,35,,,32,48,0,2493.28,,36,60,1,2493.28,,32,47,0,2493.28,,33,51,0,2493.28,2.8,
23:39:26 01/02/20,34,38,34,34,,,32,48,0,2493.28,,36,60,0,2493.28,,32,47,1,2493.28,,33,51,1,2493.28,3.2,
23:39:56 01/02/20,34,37,34,34,,,32,48,0,2493.28,,36,60,1,2493.28,,32,47,4,2493.28,,33,51,1,2493.28,3.9,
23:40:26 01/02/20,35,38,34,35,,,32,48,1,2493.28,,36,60,2,2493.28,,32,47,2,2493.28,,33,51,0,2493.28,3.0,
23:40:56 01/02/20,35,38,34,34,,,32,48,1,2493.28,,36,60,2,2493.28,,32,47,2,2493.28,,33,51,1,2493.28,3.8,
23:41:26 01/02/20,35,41,34,38,,,32,48,0,2493.28,,36,60,0,2493.28,,32,47,0,2493.28,,33,51,1,2493.28,2.8,
23:41:56 01/02/20,34,38,34,34,,,32,48,1,2493.28,,36,60,1,2493.28,,32,47,0,2493.28,,33,51,1,2493.28,3.3,
23:42:26 01/02/20,35,40,35,35,,,32,48,5,2493.28,,36,60,14,2493.28,,32,47,1,2493.28,,33,51,5,2493.28,5.7,
23:42:56 01/02/20,35,38,34,35,,,32,48,0,2493.28,,36,60,0,2493.28,,32,47,2,2493.28,,33,51,1,2493.28,2.9,
23:43:26 01/02/20,33,38,34,34,,,32,48,0,2493.28,,36,60,1,2493.28,,32,47,0,2493.28,,33,51,2,2493.28,3.6,
23:43:56 01/02/20,34,38,34,34,,,32,48,2,2493.28,,36,60,3,2493.28,,32,47,0,2493.28,,33,51,0,2493.28,2.8,
23:44:26 01/02/20,34,37,34,34,,,32,48,1,2493.28,,36,60,1,2493.28,,32,47,2,2493.28,,33,51,2,2493.28,3.1,
23:44:56 01/02/20,34,38,37,35,,,32,48,1,2493.28,,36,60,1,2493.28,,32,47,1,2493.28,,33,51,1,2493.28,3.6,
23:45:26 01/02/20,34,37,33,34,,,32,48,2,2493.28,,36,60,1,2493.28,,32,47,1,2493.28,,33,51,1,2493.28,2.8,
23:45:56 01/02/20,34,37,33,34,,,32,48,0,2493.28,,36,60,4,2493.28,,32,47,1,2493.28,,33,51,2,2493.28,3.5,
23:46:24 01/02/20,44,59,43,49,,,32,48,30,2493.28,,36,60,46,2493.28,,32,47,49,2493.28,,33,51,39,2493.28,14.7,
23:46:54 01/02/20,38,43,38,39,,,32,48,2,2493.28,,36,62,2,2493.28,,32,47,1,2493.28,,33,52,1,2493.28,3.9,
23:47:24 01/02/20,37,41,36,37,,,32,48,0,2493.28,,36,62,2,2493.28,,32,47,0,2493.28,,33,52,0,2493.28,2.9,
23:47:54 01/02/20,37,41,35,36,,,32,48,4,2493.28,,36,62,18,2493.28,,32,47,4,2493.28,,33,52,3,2493.28,4.4,
23:48:24 01/02/20,35,39,35,35,,,32,48,1,2493.28,,36,62,1,2493.28,,32,47,3,2493.28,,33,52,1,2493.28,3.0,
23:48:54 01/02/20,35,38,35,35,,,32,48,1,2493.28,,36,62,8,2493.28,,32,47,0,2493.28,,33,52,0,2493.28,4.5,
23:49:24 01/02/20,35,38,34,35,,,32,48,3,2493.28,,36,62,2,2493.28,,32,47,3,2493.28,,33,52,1,2493.28,3.2,
23:49:54 01/02/20,35,38,34,34,,,32,48,3,2493.28,,36,62,2,2493.28,,32,47,2,2493.28,,33,52,2,2493.28,4.4,
23:50:24 01/02/20,35,38,34,34,,,32,48,3,2493.28,,36,62,5,2493.28,,32,47,3,2493.28,,33,52,2,2493.28,3.1,
23:50:54 01/02/20,35,39,34,35,,,32,48,1,2493.28,,36,62,1,2493.28,,32,47,2,2493.28,,33,52,0,2493.28,3.0,
23:51:24 01/02/20,34,38,34,35,,,32,48,1,2493.28,,36,62,3,2493.28,,32,47,1,2493.28,,33,52,0,2493.28,3.3,
23:51:54 01/02/20,35,38,35,35,,,32,48,0,2493.28,,36,62,2,2493.28,,32,47,3,2493.28,,33,52,2,2493.28,3.6,
23:52:24 01/02/20,35,38,34,35,,,32,48,0,2493.28,,36,62,2,2493.28,,32,47,0,2493.28,,33,52,0,2493.28,3.3,
23:52:54 01/02/20,35,39,34,36,,,32,48,1,2493.28,,36,62,2,2493.28,,32,47,1,2493.28,,33,52,0,2493.28,3.0,
23:53:24 01/02/20,35,39,34,35,,,32,48,10,2493.28,,36,62,16,2493.28,,32,47,8,2493.28,,33,52,7,2493.28,5.3,
23:53:54 01/02/20,35,37,34,35,,,32,48,0,2493.28,,36,62,0,2493.28,,32,47,2,2493.28,,33,52,1,2493.28,2.9,
23:54:24 01/02/20,35,39,34,36,,,32,48,11,2493.28,,36,62,4,2493.28,,32,47,6,2493.28,,33,52,8,2493.28,7.6,
23:54:54 01/02/20,34,37,34,34,,,32,48,1,2493.28,,36,62,0,2493.28,,32,47,2,2493.28,,33,52,2,2493.28,3.4,
23:55:24 01/02/20,35,40,34,35,,,32,48,0,2493.28,,36,62,1,2493.28,,32,47,0,2493.28,,33,52,1,2493.28,2.8,
23:55:54 01/02/20,34,38,34,35,,,32,48,1,2493.28,,36,62,1,2493.28,,32,47,1,2493.28,,33,52,2,2493.28,3.4,
23:56:24 01/02/20,35,39,33,39,,,32,48,2,2493.28,,36,62,0,2493.28,,32,47,0,2493.28,,33,52,0,2493.28,2.8,
23:56:54 01/02/20,40,42,36,37,,,32,48,20,2493.28,,36,62,11,2493.28,,32,47,1,2493.28,,33,52,22,2493.28,7.7,
23:57:24 01/02/20,34,37,34,35,,,32,48,3,2493.28,,36,62,2,2493.28,,32,47,1,2493.28,,33,52,1,2493.28,2.8,
23:57:54 01/02/20,34,37,34,34,,,32,48,1,2493.28,,36,62,2,2493.28,,32,47,1,2493.28,,33,52,0,2493.28,3.4,
23:58:24 01/02/20,34,38,33,34,,,32,48,3,2493.28,,36,62,1,2493.28,,32,47,0,2493.28,,33,52,0,2493.28,3.4,
23:58:54 01/02/20,35,39,35,36,,,32,48,6,2493.28,,36,62,10,2493.28,,32,47,19,2493.28,,33,52,16,2493.28,4.8,
23:59:24 01/02/20,33,37,33,34,,,32,48,2,2493.28,,36,62,2,2493.28,,32,47,2,2493.28,,33,52,2,2493.28,2.9,
23:59:54 01/02/20,34,37,33,34,,,32,48,0,2493.28,,36,62,3,2493.28,,32,47,2,2493.28,,33,52,0,2493.28,3.4,
00:00:24 01/03/20,34,38,34,34,,,32,48,0,2493.28,,36,62,2,2493.28,,32,47,0,2493.28,,33,52,0,2493.28,3.0,
00:00:54 01/03/20,33,38,33,34,,,32,48,3,2493.28,,36,62,2,2493.28,,32,47,3,2493.28,,33,52,1,2493.28,3.7,
00:01:24 01/03/20,34,38,33,34,,,32,48,1,2493.28,,36,62,2,2493.28,,32,47,2,2493.28,,33,52,0,2493.28,2.9,
00:01:54 01/03/20,33,37,34,34,,,32,48,2,2493.28,,36,62,3,2493.28,,32,47,3,2493.28,,33,52,0,2493.28,3.6,
00:02:24 01/03/20,36,40,35,36,,,32,48,3,2493.28,,36,62,5,2493.28,,32,47,6,2493.28,,33,52,3,2493.28,3.4,
00:02:54 01/03/20,36,39,35,35,,,32,48,1,2493.28,,36,62,4,2493.28,,32,47,2,2493.28,,33,52,2,2493.28,3.0,
00:03:24 01/03/20,35,38,34,35,,,32,48,3,2493.28,,36,62,2,2493.28,,32,47,3,2493.28,,33,52,3,2493.28,3.9,
00:03:54 01/03/20,35,39,35,35,,,32,48,1,2493.28,,36,62,1,2493.28,,32,47,1,2493.28,,33,52,2,2493.28,3.2,
00:04:24 01/03/20,35,39,34,35,,,32,48,0,2493.28,,36,62,3,2493.28,,32,47,0,2493.28,,33,52,1,2493.28,3.6,
00:04:54 01/03/20,35,39,34,35,,,32,48,2,2493.28,,36,62,8,2493.28,,32,47,2,2493.28,,33,52,2,2493.28,3.9,
00:05:24 01/03/20,36,46,34,37,,,32,48,7,2493.28,,36,62,7,2493.28,,32,47,2,2493.28,,33,52,5,2493.28,4.5,
00:05:54 01/03/20,34,37,33,34,,,32,48,2,2493.28,,36,62,0,2493.28,,32,47,3,2493.28,,33,52,1,2493.28,3.1,
00:06:24 01/03/20,34,38,34,34,,,32,48,0,2493.28,,36,62,4,2493.28,,32,47,0,2493.28,,33,52,1,2493.28,4.4,
00:06:54 01/03/20,34,37,34,34,,,32,48,3,2493.28,,36,62,1,2493.28,,32,47,0,2493.28,,33,52,0,2493.28,3.0,
00:07:24 01/03/20,37,49,34,37,,,32,48,1,2493.28,,36,62,16,2493.28,,32,47,2,2493.28,,33,52,7,2493.28,3.9,
00:07:54 01/03/20,37,45,36,38,,,32,48,2,2493.28,,36,62,5,2493.28,,32,47,1,2493.28,,33,52,7,2493.28,4.0,
00:08:24 01/03/20,36,39,35,36,,,32,48,1,2493.28,,36,62,0,2493.28,,32,47,0,2493.28,,33,52,0,2493.28,2.9,
00:08:54 01/03/20,40,45,36,38,,,32,48,22,2493.28,,36,62,27,2493.28,,32,47,15,2493.28,,33,52,22,2493.28,9.4,
00:09:24 01/03/20,36,41,36,36,,,32,48,1,2493.28,,36,62,2,2493.28,,32,47,1,2493.28,,33,52,2,2493.28,3.4,
00:09:54 01/03/20,36,39,35,36,,,32,48,3,2493.28,,36,62,1,2493.28,,32,47,1,2493.28,,33,52,0,2493.28,3.8,
00:10:24 01/03/20,35,39,35,35,,,32,48,1,2493.28,,36,62,2,2493.28,,32,47,2,2493.28,,33,52,2,2493.28,3.3,
00:10:54 01/03/20,39,49,37,39,,,32,48,14,2493.28,,36,62,24,2493.28,,32,47,10,2493.28,,33,52,13,2493.28,7.4,
00:11:24 01/03/20,38,43,36,38,,,32,48,11,2493.28,,36,62,8,2493.28,,32,47,5,2493.28,,33,52,4,2493.28,5.8,
00:11:54 01/03/20,38,43,36,38,,,32,48,6,2493.28,,36,62,6,2493.28,,32,47,2,2493.28,,33,52,7,2493.28,5.9,
00:12:24 01/03/20,39,44,38,39,,,32,48,10,2493.28,,36,62,6,2493.28,,32,47,4,2493.28,,33,52,5,2493.28,6.0,
00:12:54 01/03/20,39,43,37,39,,,32,48,5,2493.28,,36,62,7,2493.28,,32,47,9,2493.28,,33,52,6,2493.28,5.9,
00:13:24 01/03/20,38,43,38,39,,,32,48,4,2493.28,,36,62,6,2493.28,,32,47,7,2493.28,,33,52,5,2493.28,5.7,
00:13:54 01/03/20,39,43,38,39,,,32,48,5,2493.28,,36,62,8,2493.28,,32,47,4,2493.28,,33,52,5,2493.28,5.3,
00:14:24 01/03/20,39,44,38,39,,,32,48,4,2493.28,,36,62,10,2493.28,,32,47,6,2493.28,,33,52,5,2493.28,5.8,
00:14:54 01/03/20,40,44,38,39,,,32,48,7,2493.28,,36,62,6,2493.28,,32,47,2,2493.28,,33,52,3,2493.28,5.2,
00:15:24 01/03/20,39,44,38,39,,,32,48,5,2493.28,,36,62,9,2493.28,,32,47,3,2493.28,,33,52,5,2493.28,5.9,
00:15:54 01/03/20,39,46,38,39,,,32,48,6,2493.28,,36,62,11,2493.28,,32,47,7,2493.28,,33,52,5,2493.28,5.7,
00:16:24 01/03/20,40,46,39,46,,,32,48,14,2493.28,,36,62,20,2493.28,,32,47,9,2493.28,,33,52,17,2493.28,7.6,
00:16:54 01/03/20,40,45,40,40,,,32,48,6,2493.28,,36,62,9,2493.28,,32,47,12,2493.28,,33,52,9,2493.28,5.9,
00:17:24 01/03/20,40,44,40,41,,,32,48,6,2493.28,,36,62,14,2493.28,,32,47,3,2493.28,,33,52,9,2493.28,6.2,
00:17:54 01/03/20,40,45,39,41,,,32,48,4,2493.28,,36,62,8,2493.28,,32,47,2,2493.28,,33,52,6,2493.28,5.8,
00:18:24 01/03/20,39,44,38,40,,,32,48,6,2493.28,,36,62,4,2493.28,,32,47,3,2493.28,,33,52,5,2493.28,5.5,
00:18:54 01/03/20,40,44,38,41,,,32,48,3,2493.28,,36,62,6,2493.28,,32,47,2,2493.28,,33,52,4,2493.28,5.5,
00:19:24 01/03/20,40,54,40,42,,,32,48,6,2493.28,,36,62,20,2493.28,,32,47,5,2493.28,,33,52,11,2493.28,7.6,
00:19:54 01/03/20,44,51,41,44,,,32,48,21,2493.28,,36,62,26,2493.28,,32,47,27,2493.28,,33,52,23,2493.28,9.4,
00:20:24 01/03/20,42,49,42,43,,,32,48,9,2493.28,,36,62,20,2493.28,,32,47,17,2493.28,,33,52,8,2493.28,7.4,
00:21:30 01/03/20,45,52,45,47,,,32,48,21,2493.28,,36,62,30,2493.28,,32,47,32,2493.28,,33,52,23,2493.28,7.8,
00:21:59 01/03/20,43,47,42,44,,,32,48,1,2493.28,,36,62,8,2493.28,,32,47,3,2493.28,,33,52,6,2493.28,9.2,
00:22:29 01/03/20,47,52,48,48,,,32,48,32,2493.28,,36,62,29,2493.28,,32,48,26,2493.28,,33,52,28,2493.28,16.2,
